Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RDAR2025-1451-1","St Clair Ave E","St Clair Ave E at Westbourne Ave","SCARBOROUGH","43.709410","-79.292920","Major Arterial Road","1","0","Utility Work","1740750630000","1740750630000","1741356000000","1741377600000","Daily","0","","","Utility Work","4Sight Utility Engineers","Utility Work","Toronto-TMC: Test hole investigation to daylight existing utilities for TTC","No","","","Westbourne Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.292920,43.709410]","High","None"
"Tor-RDAR2025-1481-6","Broadfield Dr","Broadfield Dr from Trailsmoke Cres to Sunplains Cres","ETOBICOKE","43.628250","-79.576640","Local Road","1","0","Utility Work","1740750630000","1740750630000","1741089600000","1752260400000","Weekdays","0","","","Utility Work","Entera Utility Contractor","Utility Work","Toronto-TMC: Pulling cable for underground hydro upgrade- will be moving slowing through the project using TS-18","No","Trailsmoke Cres","Sunplains Cres","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-15:00","07:00-15:00","07:00-15:00","07:00-15:00","07:00-15:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.576640,43.628250],[-79.576820,43.628300],[-79.577030,43.628360],[-79.577140,43.628410],[-79.577250,43.628470],[-79.577340,43.628510],[-79.577420,43.628560],[-79.577470,43.628600],[-79.577590,43.628680]","Low","None"
"Tor-RDAR2025-1481-7","Sunplains Cres","Sunplains Cres from Broadfield Dr to Markland Dr","ETOBICOKE","43.628680","-79.577590","Local Road","1","0","Utility Work","1740750630000","1740750630000","1741089600000","1752260400000","Weekdays","0","","","Utility Work","Entera Utility Contractor","Utility Work","Toronto-TMC: Pulling cable for underground hydro upgrade- will be moving slowing through the project using TS-18","No","Broadfield Dr","Markland Dr","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-15:00","07:00-15:00","07:00-15:00","07:00-15:00","07:00-15:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.577590,43.628680],[-79.578310,43.628180]","Low","None"
"Tor-RDAR2025-1481-8","Markland Dr","Markland Dr from Sunplains Cres to Mill Rd","ETOBICOKE","43.628180","-79.578310","Local Road","1","0","Utility Work","1740750630000","1740750630000","1741089600000","1752260400000","Weekdays","0","","","Utility Work","Entera Utility Contractor","Utility Work","Toronto-TMC: Pulling cable for underground hydro upgrade- will be moving slowing through the project using TS-18","No","Sunplains Cres","Mill Rd","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-15:00","07:00-15:00","07:00-15:00","07:00-15:00","07:00-15:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.578310,43.628180],[-79.578170,43.628080],[-79.577430,43.627620],[-79.577290,43.627550],[-79.576110,43.626970],[-79.575970,43.626910],[-79.575850,43.626850],[-79.575730,43.626800],[-79.575610,43.626760],[-79.575500,43.626740],[-79.575380,43.626730],[-79.575230,43.626700],[-79.575070,43.626690],[-79.574930,43.626680],[-79.574780,43.626690],[-79.574650,43.626730],[-79.573290,43.627160],[-79.573050,43.627230],[-79.572930,43.627290]","Low","None"
"Tor-RDAR2025-1478","Paton Rd","Paton Rd 75m West of Lansdowne Ave","TORONTO","43.660460","-79.444510","Local Road","1","0","Other","1740750630000","1740750630000","1741269600000","1741294800000","Daily","0","","","Other","WSP Canada Inc.","Other","Toronto-TMC: THIS IS AN UPDATE TO THE RODARS REQUEST SUBMITTED FOR WORK TO TAKE PLACE ON MONDAY, MARCH 3RD. POSTPONING DUE TO STAFF AVAILABILITY.  Groundwater monitoring and sampling of existing monitoring wells. Open well cover, measure groundwater level, collect groundwater sample, close well cover. Work is being completed for the Toronto Transit Commission.","No","","","Lansdowne Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.444510,43.660460]","Low","None"
"Tor-RDAR2025-1481-4","Broadfield Dr","Broadfield Dr from Mill Rd to Trailsmoke Cres","ETOBICOKE","43.628000","-79.573440","Local Road","1","0","Utility Work","1740750630000","1740750630000","1741089600000","1752260400000","Weekdays","0","","","Utility Work","Entera Utility Contractor","Utility Work","Toronto-TMC: Pulling cable for underground hydro upgrade- will be moving slowing through the project using TS-18","No","Mill Rd","Trailsmoke Cres","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-15:00","07:00-15:00","07:00-15:00","07:00-15:00","07:00-15:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.573440,43.628000],[-79.573630,43.627910],[-79.574010,43.627790],[-79.574440,43.627650]","Low","None"
"Tor-RDAR2025-1452","The Queensway","The Queensway 80 m West of Islington Ave to 103 m West of Islington Ave","ETOBICOKE","43.623380","-79.515690","Major Arterial Road","1","0","Utility Work","1740749979000","1740749979000","1741096800000","1741122000000","Daily","0","","","Utility Work","Entera Utility Contractors","Utility Work","Toronto-TMC: Crew will install hydro pole to feed power to 1037 The queensway","No","Islington Ave","Islington Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.515690,43.623380],[-79.515760,43.623370],[-79.515970,43.623320]","High","None"
"Tor-RDAR2025-1459","Dunvegan Rd","Dunvegan Rd 31 m North of Lonsdale Rd to 110 m Southeast of Larratt St","TORONTO","43.690340","-79.406480","Local Road","1","0","Utility Work","1740749979000","1740749979000","1742216400000","1750186800000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Lonsdale Rd","Larratt St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.406480,43.690340],[-79.407190,43.692040],[-79.407190,43.692040],[-79.408190,43.694300],[-79.408190,43.694300],[-79.408750,43.695770],[-79.408750,43.695770],[-79.408920,43.696240],[-79.408920,43.696240],[-79.409170,43.696900],[-79.409190,43.696950],[-79.409230,43.697020],[-79.409280,43.697090],[-79.409340,43.697180],[-79.409410,43.697260],[-79.409450,43.697290]","Low","None"
"Tor-RDAR2025-1466","Prince Edward Dr N","Prince Edward Dr N 65m South of Government Rd","ETOBICOKE","43.658660","-79.509310","Local Road","1","0","Utility Work","1740749979000","1740749979000","1741356000000","1742583600000","Daily","0","","","Utility Work","Synergy Telecom Inc","Utility Work","Toronto-TMC: BORE 13.47M AND INSTALL CONDUIT, FROM EXISTING HP #537 TO NEW VAULT","No","","","Government Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.509310,43.658660]","Low","None"
"Tor-RDAR2025-1457","Warren Rd","Warren Rd 93 m South of Frybrook Rd to Kilbarry Rd","TORONTO","43.690940","-79.408420","Local Road","1","0","Utility Work","1740749326000","1740749326000","1742216400000","1750186800000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Frybrook Rd","Kilbarry Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.408420,43.690940],[-79.408760,43.691730],[-79.408760,43.691730],[-79.408950,43.692200],[-79.408950,43.692200],[-79.409630,43.693810]","Low","None"
"Tor-RDAR2025-1456","Thelma Ave","Thelma Ave from Spadina Rd to end of road","TORONTO","43.689430","-79.413010","Local Road","1","0","Utility Work","1740748675000","1740748675000","1742216400000","1750186800000","Daily","0","","","Utility Work","POWERLINE PLUS LTD.","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Spadina Rd","end of road","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.413010,43.689430],[-79.410620,43.689920]","Low","None"
"Tor-RDAR2025-1443-3","York Valley Cres","York Valley Cres 60 m North of Green Valley Rd to Green Valley Rd","NORTH YORK","43.741040","-79.390690","Local Road","1","0","Utility Work","1740748070000","1740748070000","1741010400000","1741982400000","Weekdays","0","","","Utility Work","Readyvac Inc","Utility Work","Toronto-TMC: Directional bore for rogers fiber to the home network expansion","No","Green Valley Rd","Green Valley Rd","","BOTH_DIRECTIONS","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.390690,43.741040],[-79.390650,43.740990],[-79.390610,43.740930],[-79.390560,43.740840],[-79.390530,43.740770],[-79.390530,43.740660],[-79.390560,43.740580],[-79.390600,43.740500]","Low","None"
"Tor-RDAR2025-1443-2","York Valley Cres","York Valley Cres at May Tree Rd to 60 m North of Green Valley Rd","NORTH YORK","43.741360","-79.394240","Local Road","1","0","Utility Work","1740748070000","1740748070000","1741010400000","1741982400000","Weekdays","0","","","Utility Work","Readyvac Inc","Utility Work","Toronto-TMC: Directional bore for rogers fiber to the home network expansion","No","May Tree Rd","Green Valley Rd","","BOTH_DIRECTIONS","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.394240,43.741360],[-79.392620,43.741690],[-79.392490,43.741710],[-79.392380,43.741730],[-79.392260,43.741730],[-79.392110,43.741720],[-79.391990,43.741700],[-79.391850,43.741650],[-79.391720,43.741580],[-79.390790,43.741110],[-79.390700,43.741050],[-79.390690,43.741040]","Low","None"
"Tor-RDAR2025-1443-1","York Valley Cres","York Valley Cres 162 m East of May Tree Rd to May Tree Rd","NORTH YORK","43.741730","-79.392290","Local Road","1","0","Utility Work","1740748070000","1740748070000","1741010400000","1741982400000","Weekdays","0","","","Utility Work","Readyvac Inc","Utility Work","Toronto-TMC: Directional bore for rogers fiber to the home network expansion","No","May Tree Rd","May Tree Rd","","BOTH_DIRECTIONS","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.392290,43.741730],[-79.392380,43.741730],[-79.392490,43.741710],[-79.392620,43.741690],[-79.394240,43.741360]","Low","None"
"Tor-RDAR2025-1439-2","Lonsdale Rd","Lonsdale Rd at end of road to 99 m East of Lallie Haye Lane","TORONTO","43.688150","-79.415060","Local Road","1","0","Utility Work","1740747257000","1740747257000","1742209200000","1750190400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","end of road","Lallie Haye Lane","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.415060,43.688150],[-79.413900,43.688400],[-79.413900,43.688400],[-79.413240,43.688540],[-79.413240,43.688540],[-79.412670,43.688650],[-79.412670,43.688650],[-79.412180,43.688770],[-79.412120,43.688760],[-79.412120,43.688760],[-79.410950,43.689020]","Low","None"
"Tor-RDAR2025-1449-2","Relmar Rd","Relmar Rd from Planning Boundary to Lonsdale Rd","TORONTO","43.689600","-79.414350","Local Road","1","0","Utility Work","1740747257000","1740747257000","1742216400000","1750186800000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Planning Boundary","Lonsdale Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.414350,43.689600],[-79.414160,43.689070],[-79.414160,43.689070],[-79.413900,43.688400]","Low","None"
"Tor-RDAR2025-1439-1","Montclair Ave","Montclair Ave at end of road to 25 m East of Spadina Rd","YORK and TORONTO","43.687330","-79.414710","Local Road","1","0","Utility Work","1740747257000","1740747257000","1742209200000","1750190400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","end of road","Spadina Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.414710,43.687330],[-79.413050,43.687660],[-79.413050,43.687660],[-79.413020,43.687660],[-79.413020,43.687660],[-79.413000,43.687670],[-79.413000,43.687670],[-79.412440,43.687770],[-79.412440,43.687770],[-79.412140,43.687830]","Low","None"
"Tor-RDAR2025-1449-1","Heath St W","Heath St W 25 m West of Walmer Rd to Spadina Rd","YORK and TORONTO","43.686500","-79.413480","Local Road","1","0","Utility Work","1740747257000","1740747257000","1742216400000","1750186800000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Walmer Rd","Spadina Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.413480,43.686500],[-79.413190,43.686560],[-79.413190,43.686560],[-79.412620,43.686680],[-79.412620,43.686680],[-79.412600,43.686690],[-79.412600,43.686690],[-79.412050,43.686780]","Low","None"
"Tor-RDAR2025-1437-1","Burton Rd","Burton Rd from Vesta Dr to Spadina Rd","TORONTO","43.692990","-79.417040","Local Road","1","0","Utility Work","1740746265000","1740746265000","1742216400000","1750186800000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Vesta Dr","Spadina Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.417040,43.692990],[-79.416820,43.693030],[-79.416690,43.693040],[-79.416600,43.693040],[-79.416500,43.693030],[-79.416380,43.693020],[-79.416290,43.693000],[-79.416180,43.692960],[-79.416020,43.692890],[-79.415890,43.692870],[-79.415730,43.692830],[-79.415570,43.692800],[-79.415520,43.692800],[-79.415370,43.692790],[-79.415230,43.692780],[-79.415100,43.692780],[-79.414980,43.692800],[-79.414820,43.692820],[-79.414680,43.692860],[-79.414590,43.692890],[-79.414480,43.692930]","Low","None"
"Tor-RDAR2025-1437-2","Delavan Ave","Delavan Ave from Vesta Dr to Spadina Rd","TORONTO","43.691960","-79.416860","Local Road","1","0","Utility Work","1740746265000","1740746265000","1742216400000","1750186800000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Vesta Dr","Spadina Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.416860,43.691960],[-79.416190,43.691820],[-79.415990,43.691800],[-79.415500,43.691800],[-79.415240,43.691810],[-79.414930,43.691850],[-79.414550,43.691940],[-79.414120,43.692050]","Low","None"
"Tor-RDAR2025-1435-3","Strathearn Blvd","Strathearn Blvd from Millbank Ave to Glenayr Rd","TORONTO","43.690950","-79.414590","Local Road","1","0","Utility Work","1740745560000","1740745560000","1742209200000","1750190400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Millbank Ave","Glenayr Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.414590,43.690950],[-79.414910,43.690960],[-79.415190,43.690960],[-79.415520,43.690920],[-79.415970,43.690850],[-79.416180,43.690810],[-79.416180,43.690810],[-79.416850,43.690710],[-79.416850,43.690710],[-79.417050,43.690700],[-79.417250,43.690670],[-79.417500,43.690680],[-79.418020,43.690660]","Low","None"
"Tor-RDAR2025-1435-2","Millbank Ave","Millbank Ave 46 m South of Strathearn Blvd to Strathearn Blvd","TORONTO","43.690550","-79.414750","Local Road","1","0","Utility Work","1740745560000","1740745560000","1742209200000","1750190400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Strathearn Blvd","Strathearn Blvd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.414750,43.690550],[-79.414740,43.690560],[-79.414720,43.690580],[-79.414710,43.690610],[-79.414700,43.690630],[-79.414680,43.690660],[-79.414670,43.690680],[-79.414660,43.690710],[-79.414650,43.690740],[-79.414640,43.690760],[-79.414630,43.690780],[-79.414620,43.690810],[-79.414620,43.690840],[-79.414610,43.690860],[-79.414600,43.690890],[-79.414600,43.690910],[-79.414590,43.690950]","Low","None"
"Tor-RDAR2025-1435-4","Glenayr Rd","Glenayr Rd at Strathearn Blvd to 27 m North of Cedarvale Ravine Trl","TORONTO","43.690660","-79.418020","Local Road","1","0","Utility Work","1740745560000","1740745560000","1742209200000","1750190400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Strathearn Blvd","Cedarvale Ravine Trl","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.418020,43.690660],[-79.417700,43.689870],[-79.417660,43.689810],[-79.417600,43.689750],[-79.417570,43.689740],[-79.417570,43.689740],[-79.417570,43.689690],[-79.417470,43.689360]","Low","None"
"Tor-RDAR2025-1433","Strathearn Blvd","Strathearn Blvd from Glenayr Rd to Spadina Rd","TORONTO","43.690660","-79.418020","Local Road","1","0","Utility Work","1740745560000","1740745560000","1742209200000","1750190400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Glenayr Rd","Spadina Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.418020,43.690660],[-79.417500,43.690680],[-79.417250,43.690670],[-79.417050,43.690700],[-79.416850,43.690710],[-79.416850,43.690710],[-79.416180,43.690810],[-79.416180,43.690810],[-79.415970,43.690850],[-79.415520,43.690920],[-79.415190,43.690960],[-79.414910,43.690960],[-79.414590,43.690950],[-79.414590,43.690950],[-79.414150,43.690960],[-79.414150,43.690960],[-79.413650,43.690980]","Low","None"
"Tor-RDAR2025-1435-1","Millbank Ave","Millbank Ave at Glenayr Rd to 46 m South of Strathearn Blvd","TORONTO","43.689740","-79.417570","Local Road","1","0","Utility Work","1740745560000","1740745560000","1742209200000","1750190400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Installation of transformer and conductor framing","No","Glenayr Rd","Strathearn Blvd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.417570,43.689740],[-79.417380,43.689690],[-79.417330,43.689680],[-79.417210,43.689670],[-79.417080,43.689670],[-79.416940,43.689680],[-79.416800,43.689710],[-79.416690,43.689730],[-79.415790,43.689920],[-79.415790,43.689920],[-79.415640,43.689960],[-79.415600,43.689960],[-79.415570,43.689970],[-79.415540,43.689980],[-79.415500,43.689980],[-79.415490,43.689990],[-79.415490,43.689990],[-79.415470,43.689990],[-79.415440,43.690000],[-79.415400,43.690010],[-79.415370,43.690020],[-79.415340,43.690030],[-79.415310,43.690040],[-79.415270,43.690050],[-79.415240,43.690070],[-79.415210,43.690080],[-79.415180,43.690090],[-79.415160,43.690110],[-79.415130,43.690120],[-79.415110,43.690130],[-79.415090,43.690150],[-79.415070,43.690160],[-79.415050,43.690180],[-79.415030,43.690190],[-79.415010,43.690210],[-79.414990,43.690230],[-79.414970,43.690240],[-79.414950,43.690260],[-79.414930,43.690280],[-79.414920,43.690300],[-79.414900,43.690310],[-79.414890,43.690340],[-79.414870,43.690350],[-79.414860,43.690370],[-79.414840,43.690390],[-79.414830,43.690410],[-79.414820,43.690430],[-79.414810,43.690450],[-79.414800,43.690470],[-79.414790,43.690490],[-79.414770,43.690520],[-79.414760,43.690540],[-79.414750,43.690550]","Low","None"
"Tor-RDAR2025-1468","Linton Ave","Linton Ave 59m East of Victoria Park Ave","SCARBOROUGH","43.686260","-79.285550","Local Road","1","0","City of Toronto Construction","1740671032000","1740744005000","1740744000000","1741348800000","Daily","0","","","City of Toronto Construction","Rabcon Contractors Ltd","City of Toronto Construction","Toronto-TMC: Installation of new water and sanitary service for 3A, B C, D LINTON AVE
Duration of Work 3 days +/-","No","","","Victoria Park Ave","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-07:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.285550,43.686260]","Low","None"
"Tor-RDAR2025-1113","Queen St E","Queen St E from Broadview Ave to Boulton Ave","TORONTO","43.658880","-79.349850","Minor Arterial Road","1","0","City Transit Work","1739398099000","1740715206000","1740715200000","1741078800000","Continuous","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Surface Work -  SCI -Rail repairs Queen ( Broadview to West of Bolton )","No","Broadview Ave","Boulton Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.349850,43.658880],[-79.348650,43.659150],[-79.348650,43.659150],[-79.348500,43.659190],[-79.348500,43.659190],[-79.347450,43.659420],[-79.347450,43.659420],[-79.346740,43.659580]","Low","Low"
"Tor-RDAR2025-1446-1","Tranby Ave","Tranby Ave 68m West of Avenue Rd","TORONTO","43.673180","-79.396830","Local Road","1","0","Filming","1740698415000","1740698415000","1741185000000","1741293000000","Daily","0","","","Filming","Weston Construction Inc.","Filming","Toronto-TMC: Spray Foam truck to operate on street in front of 16 Tranby","No","","","Avenue Rd","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","09:30-15:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.396830,43.673180]","Low","None"
"Tor-RDAR2025-1446-2","Tranby Ave","Tranby Ave from Bedford Rd to Avenue Rd","TORONTO","43.672690","-79.399140","Local Road","1","0","Filming","1740698415000","1740698415000","1741185000000","1741293000000","Daily","0","","","Filming","Weston Construction Inc.","Filming","Toronto-TMC: Spray Foam truck to operate on street in front of 16 Tranby","No","Bedford Rd","Avenue Rd","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","09:30-15:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.399140,43.672690],[-79.396030,43.673350]","Low","None"
"Tor-RDAR2025-584","Parliament St","Parliament St from Mill St to Parliament Square Park Trl","TORONTO","43.650200","-79.362140","Minor Arterial Road","1","0","Utility Work","1740692955000","1740692955000","1741611600000","1741982400000","Weekdays","0","","","Utility Work","Beanfield Technologies Inc.","Utility Work","Toronto-TMC: Placing new conduit & fibre optic cable","No","Mill St","Parliament Square Park Trl","","ONE_DIRECTION","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.362140,43.650200],[-79.362190,43.650300]","Low","None"
"Tor-RDAR2025-1438-2","Holly St","Holly St at Soudan Ave","TORONTO","43.704740","-79.395910","Local Road","1","0","Other","1740684195000","1740684195000","1741176000000","1741208400000","Daily","0","","","Other","Delsan-AIM","Other","Toronto-TMC: Demolition of 60 Soudan - sidewalk/lane closure ONLY during wall demo approx 2hrs for safety","No","","","Soudan Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.395910,43.704740]","Low","None"
"Tor-RDAR2025-1438-1","Soudan Ave","Soudan Ave at Holly St","TORONTO","43.704740","-79.395910","Local Road","1","0","Other","1740684195000","1740684195000","1741176000000","1741208400000","Daily","0","","","Other","Delsan-AIM","Other","Toronto-TMC: Demolition of 60 Soudan - sidewalk/lane closure ONLY during wall demo approx 2hrs for safety","No","","","Holly St","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.395910,43.704740]","Low","None"
"Tor-RDAR2025-1487-2","Raglan Ave","Raglan Ave from Ln N St Clair E Vaughan to Munc Bound To Yk","YORK and TORONTO","43.683390","-79.419710","Local Road","1","0","City of Toronto Construction","1740683491000","1740683491000","1741176000000","1746048600000","Daily","0","","","City of Toronto Construction","CRCE Construction","City of Toronto Construction","Toronto-TMC: Water and Storm Connection","No","Ln N St Clair E Vaughan","Munc Bound To Yk","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.419710,43.683390],[-79.419780,43.683500]","Low","None"
"Tor-RDAR2025-1487-1","Raglan Ave","Raglan Ave from Ln N St Clair E Vaughan to Munc Bound To Yk","YORK and TORONTO","43.683390","-79.419710","Local Road","1","0","City of Toronto Construction","1740683491000","1740683491000","1741176000000","1746048600000","Daily","0","","","City of Toronto Construction","CRCE Construction","City of Toronto Construction","Toronto-TMC: Water and Storm Connection","No","Ln N St Clair E Vaughan","Munc Bound To Yk","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.419710,43.683390],[-79.419780,43.683500]","Low","None"
"Tor-RDAR2025-1142","Medici Crt","Medici Crt 92m North of Canzone Dr","SCARBOROUGH","43.750040","-79.255860","Local Road","1","0","City of Toronto Construction","1739451649000","1740676281000","1741003200000","1741132800000","Daily","0","","","City of Toronto Construction","Rabcon Contractors Ltd","City of Toronto Construction","Toronto-TMC: Installation of new water service for 14 MEDICI CRT
Duration of Work: 1 day +/-
Access to driveways to be maintained at all times","No","","","Canzone Dr","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.255860,43.750040]","Low","None"
